lon_orig,lat_orig,lon_dest,lat_dest,req_time
13.421459,52.524731,13.418501,52.500159,24253
13.410291,52.529825,13.391683,52.511307,24257
13.478768,52.528396,13.454987,52.528475,24260
13.516082,52.569508,13.483696,52.584046,24262
13.377458,52.480827,13.396883,52.488086,24262
13.445451,52.538748,13.472278,52.494738,24269
13.565723,52.559371,13.548462,52.550781,24269
13.388599,52.519073,13.443652,52.514935,24270
13.365605,52.525371,13.381507,52.530147,24279
13.276529,52.586642,13.325208,52.537783,24280
13.369354,52.488165,13.250015,52.521877,24286
13.447719,52.555256,13.411965,52.541102,24289
13.295402,52.426987,13.32752,52.436094,24295
13.284741,52.439029,13.31126,52.410967,24301
13.29802,52.469027,13.288177,52.499287,24303
13.412435,52.508931,13.408068,52.489346,24304
13.342255,52.46705,13.317649,52.465503,24305
13.343717,52.49041,13.31245,52.4787,24309
13.230317,52.550348,13.23225,52.539345,24318
13.175855,52.519959,13.156163,52.517934,24320
13.417993,52.515461,13.417278,52.536734,24333
13.460053,52.535486,13.507942,52.550235,24336
13.278232,52.578248,13.31715,52.576293,24337
13.448034,52.546912,13.399464,52.552647,24344
13.408726,52.521908,13.403854,52.508198,24347
13.232365,52.437664,13.207405,52.421367,24357
13.63208,52.391944,13.537183,52.459643,24372
13.476154,52.487815,13.427509,52.513199,24372
13.19348,52.548928,13.217291,52.53782,24374
13.532339,52.461684,13.449486,52.47913,24375
13.349614,52.492086,13.346196,52.445274,24380
13.463053,52.520664,13.43693,52.53194,24380
13.402257,52.496434,13.417767,52.525853,24382
13.325141,52.508666,13.327213,52.446891,24386
13.51078,52.464154,13.461906,52.488792,24390
13.379797,52.521692,13.256696,52.485992,24392
13.28249,52.519426,13.304208,52.472752,24396
13.342995,52.480712,13.322139,52.511207,24399
13.344529,52.573864,13.422211,52.559826,24401
13.19976,52.53541,13.168751,52.5415,24403
13.434946,52.481042,13.449658,52.48257,24405
13.268002,52.572912,13.34047,52.481918,24425
13.287162,52.433817,13.315676,52.437844,24425
13.466314,52.42658,13.441819,52.420213,24427
13.341347,52.528111,13.418303,52.462451,24431
13.436474,52.517503,13.480088,52.504114,24439
13.467317,52.502727,13.435362,52.486106,24452
13.294545,52.513031,13.340681,52.516911,24453
13.404639,52.534188,13.395021,52.497652,24464
13.422495,52.528502,13.375574,52.581227,24478
13.43944,52.555474,13.478037,52.555771,24480
13.203221,52.42212,13.242228,52.4302,24483
13.41679,52.533019,13.431236,52.518187,24489
13.385508,52.617383,13.317434,52.588719,24490
13.328458,52.534628,13.310135,52.539452,24491
13.146554,52.54213,13.185588,52.551478,24492
13.197423,52.549175,13.19976,52.53541,24493
13.342301,52.477259,13.334425,52.454359,24493
13.294488,52.505096,13.293191,52.483999,24493
13.416355,52.391213,13.449097,52.425202,24494
13.328006,52.47716,13.302082,52.520326,24503
13.376585,52.509417,13.39094,52.515747,24503
13.313433,52.503269,13.292504,52.481652,24510
13.593275,52.41008,13.570043,52.425077,24522
13.33145,52.443536,13.432377,52.450454,24522
13.36412,52.475554,13.342255,52.46705,24525
13.541565,52.542891,13.570032,52.552861,24528
13.625466,52.456952,13.6348,52.448798,24538
13.380449,52.499261,13.323882,52.538301,24540
13.438263,52.419367,13.376077,52.410167,24548
13.332156,52.459121,13.318489,52.470949,24550
13.487173,52.533782,13.524234,52.500461,24554
13.448854,52.419588,13.478829,52.440732,24559
13.336106,52.514222,13.328623,52.522026,24564
13.320346,52.48138,13.330268,52.445302,24566
13.316768,52.447341,13.313917,52.46718,24574
13.311162,52.453694,13.324054,52.451932,24574
13.351218,52.452218,13.306413,52.483081,24578
13.387161,52.504288,13.472278,52.494738,24578
13.32536,52.589277,13.274824,52.495864,24580
13.624063,52.525115,13.62808,52.503436,24582
13.352277,52.495866,13.361815,52.525747,24584
13.611753,52.514076,13.60585,52.541649,24586
13.286092,52.474802,13.269892,52.450918,24587
13.322597,52.487718,13.281034,52.489649,24591
13.387492,52.439512,13.359437,52.427723,24598
13.343415,52.421571,13.434905,52.428674,24600
13.178131,52.548839,13.207472,52.538765,24606
13.700741,52.466265,13.5913,52.42339,24608
13.434946,52.481042,13.456079,52.473747,24614
13.42708,52.552182,13.293752,52.548188,24624
13.261836,52.491707,13.340881,52.495421,24624
13.335844,52.465748,13.36354,52.442029,24625
13.355433,52.482628,13.31367,52.504794,24633
13.439671,52.475611,13.474533,52.445082,24634
13.372883,52.462978,13.379276,52.461331,24642
13.481662,52.496176,13.523284,52.502397,24647
13.500362,52.441234,13.489259,52.467393,24650
13.4555,52.453092,13.438959,52.464637,24650
13.286931,52.472276,13.307414,52.498959,24655
13.422095,52.525262,13.435434,52.532596,24655
13.326597,52.459687,13.280761,52.429582,24657
13.361668,52.503829,13.311061,52.518079,24657
13.300596,52.488007,13.306504,52.461816,24679
13.369244,52.498843,13.35454,52.534476,24681
13.322032,52.462479,13.396742,52.515229,24681
13.506635,52.647961,13.496563,52.645078,24683
13.399111,52.508191,13.376405,52.505573,24683
13.31179,52.479768,13.302497,52.471135,24685
13.459058,52.538814,13.473669,52.495827,24694
13.456338,52.442818,13.262609,52.503778,24694
13.358941,52.506143,13.367686,52.526434,24710
13.349958,52.526359,13.306,52.525765,24713
13.490634,52.511971,13.505623,52.511359,24719
13.451852,52.54736,13.471095,52.539097,24719
13.413482,52.464441,13.412318,52.515844,24727
13.387377,52.526106,13.427078,52.535771,24732
13.310121,52.493447,13.294567,52.474215,24734
13.43777,52.540054,13.438553,52.528847,24738
13.321525,52.491729,13.398476,52.492839,24738
13.294002,52.551699,13.361784,52.568517,24741
13.41585,52.531745,13.404259,52.521818,24750
13.419563,52.465024,13.385467,52.452792,24752
13.442502,52.590828,13.400153,52.606202,24756
13.402366,52.439696,13.269091,52.427668,24759
13.287531,52.475703,13.306688,52.4859,24761
13.347885,52.4784,13.406486,52.484072,24762
13.256869,52.437855,13.325317,52.569749,24766
13.323317,52.453846,13.432639,52.469396,24769
13.322516,52.497272,13.306898,52.475607,24769
13.301414,52.506718,13.315794,52.496529,24770
13.588202,52.462339,13.612013,52.447924,24777
13.424999,52.540308,13.434806,52.53548,24780
13.509169,52.469549,13.474461,52.479001,24780
13.201291,52.547743,13.353636,52.562095,24782
13.291447,52.475211,13.306459,52.491582,24787
13.245938,52.434538,13.273709,52.435895,24787
13.326198,52.567681,13.395081,52.532989,24795
13.300596,52.488007,13.287446,52.482857,24799
13.585092,52.427788,13.562712,52.446007,24805
13.492975,52.636487,13.433883,52.640452,24806
13.439969,52.489232,13.41729,52.504164,24811
13.539275,52.48967,13.516876,52.489942,24814
13.342276,52.46049,13.447221,52.535643,24815
13.656172,52.527096,13.312688,52.618519,24824
13.358836,52.409145,13.374501,52.423298,24824
13.335313,52.458429,13.329357,52.575572,24826
13.319153,52.452338,13.307163,52.459256,24827
13.612033,52.514477,13.623514,52.526605,24828
13.342001,52.607468,13.293259,52.596085,24832
13.315812,52.463609,13.270014,52.479164,24834
13.62304,52.534925,13.59669,52.441958,24841
13.328766,52.440825,13.327659,52.42848,24845
13.404447,52.377515,13.273246,52.445849,24847
13.399817,52.50909,13.403637,52.52311,24853
13.526725,52.460165,13.565343,52.489867,24857
13.430119,52.551354,13.567119,52.532345,24869
13.583733,52.49728,13.548128,52.473845,24872
13.319366,52.489453,13.285572,52.471608,24875
13.305251,52.51143,13.322322,52.523166,24884
13.369386,52.492973,13.431981,52.505757,24887
13.323883,52.495235,13.335312,52.474418,24892
13.406558,52.498316,13.535037,52.428422,24907
13.471961,52.458371,13.447602,52.458977,24911
13.354819,52.45881,13.321388,52.462594,24913
13.364346,52.43004,13.335969,52.49997,24915
13.51802,52.63793,13.492975,52.636487,24921
13.224521,52.437458,13.240704,52.442439,24926
13.302341,52.626595,13.232136,52.516367,24926
13.301214,52.599548,13.311481,52.6127,24927
13.545556,52.5541,13.505822,52.546434,24932
13.180935,52.560485,13.19348,52.548928,24933
13.284612,52.473991,13.310121,52.493447,24951
13.301996,52.571707,13.298934,52.588843,24954
13.2734,52.625751,13.289791,52.633221,24958
13.577287,52.550805,13.52053,52.551413,24961
13.47715,52.481062,13.456079,52.473747,24966
13.622204,52.487878,13.612194,52.512039,24966
13.205214,52.437486,13.214271,52.428343,24980
13.39377,52.389639,13.332818,52.409935,24986
13.319863,52.443612,13.309204,52.46752,24986
13.207472,52.538765,13.172952,52.554768,24993
13.332026,52.575524,13.296037,52.517679,24996
13.521632,52.466513,13.571633,52.438366,24997
13.466539,52.55054,13.609735,52.543088,24997
13.38936,52.496973,13.435927,52.48041,25008
13.527772,52.510338,13.477643,52.613303,25027
13.142834,52.539623,13.207626,52.554059,25027
13.424332,52.549752,13.379731,52.516283,25032
13.354838,52.448905,13.386331,52.443292,25034
13.201692,52.525748,13.399137,52.432967,25050
13.339893,52.450828,13.319366,52.489453,25057
13.401562,52.435706,13.448086,52.417674,25064
13.491774,52.533886,13.47931,52.502883,25067
13.293939,52.537006,13.315125,52.541194,25069
13.322069,52.484354,13.340289,52.475485,25069
13.571588,52.436686,13.574372,52.413318,25070
13.407745,52.488919,13.366893,52.463883,25076
13.359069,52.483584,13.338748,52.448954,25078
13.407295,52.546245,13.384143,52.598931,25093
13.535181,52.561433,13.347984,52.556183,25101
13.379013,52.506998,13.431604,52.501394,25107
13.427623,52.553946,13.464345,52.521412,25108
13.540315,52.435157,13.553935,52.424382,25110
13.342265,52.489114,13.322569,52.48531,25124
13.385753,52.470773,13.411261,52.459884,25124
13.470506,52.466342,13.468701,52.497425,25132
13.425395,52.52977,13.392882,52.524981,25133
13.323883,52.495235,13.306349,52.476952,25136
13.352021,52.573824,13.204479,52.420786,25143
13.607439,52.529881,13.571207,52.527959,25146
13.266474,52.438427,13.552859,52.430571,25148
13.114206,52.451563,13.144301,52.454349,25152
13.481289,52.510048,13.505343,52.512216,25153
13.522754,52.644088,13.554508,52.513701,25157
13.322216,52.495604,13.375242,52.465009,25158
13.529485,52.39844,13.394327,52.388653,25159
13.482497,52.503499,13.523713,52.4969,25162
13.345766,52.494323,13.272694,52.484824,25162
13.468427,52.559836,13.427026,52.518741,25162
13.423883,52.463462,13.33699,52.484626,25166
13.447692,52.523981,13.451523,52.520402,25167
13.364085,52.455872,13.269091,52.427668,25168
13.311347,52.615622,13.345996,52.589512,25171
13.316582,52.606055,13.331601,52.583896,25172
13.486681,52.523165,13.499729,52.534207,25172
13.39944,52.504619,13.418077,52.480114,25174
13.359239,52.522478,13.394256,52.547406,25184
13.378517,52.539618,13.337372,52.558784,25186
13.513522,52.464739,13.492309,52.544007,25197
13.391907,52.538895,13.348071,52.514302,25198
13.214656,52.559811,13.175127,52.560012,25200
13.245036,52.509419,13.270761,52.547925,25202
13.281612,52.510538,13.260738,52.489373,25211
13.444799,52.541326,13.415977,52.517364,25215
13.440649,52.597304,13.475351,52.544274,25226
13.574372,52.413318,13.630898,52.387358,25227
13.398015,52.435146,13.333802,52.438621,25231
13.303411,52.505016,13.291856,52.488678,25237
13.303411,52.505016,13.275972,52.518724,25237
13.303411,52.505016,13.293077,52.495171,25237
13.316453,52.566828,13.378767,52.567332,25242
13.438959,52.464637,13.345339,52.419077,25245
13.417944,52.518059,13.414742,52.504635,25248
13.316742,52.425762,13.416224,52.382084,25249
13.574126,52.455895,13.531577,52.434632,25251
13.316458,52.516285,13.320777,52.570357,25259
13.417993,52.515461,13.432406,52.53284,25263
13.324276,52.479889,13.32177,52.493021,25267
13.344849,52.479235,13.314499,52.47289,25275
13.451472,52.523791,13.545846,52.569464,25282
13.475227,52.533967,13.432739,52.517288,25286
13.299482,52.546525,13.338108,52.55146,25287
13.432409,52.491283,13.440571,52.517094,25289
13.61448,52.530189,13.559535,52.563694,25293
13.471038,52.615354,13.491634,52.613586,25293
13.497774,52.503199,13.562863,52.542386,25307
13.465543,52.429933,13.443439,52.430223,25311
13.273902,52.489951,13.288916,52.511457,25313
13.401262,52.546604,13.579275,52.517489,25314
13.439735,52.611748,13.442502,52.590828,25321
13.416852,52.504277,13.442152,52.532982,25321
13.426035,52.491333,13.455325,52.478097,25321
13.361735,52.425495,13.409102,52.426369,25322
13.342301,52.477259,13.372478,52.457995,25326
13.202501,52.565579,13.207472,52.538765,25327
13.33625,52.467496,13.367858,52.50258,25337
13.259099,52.54379,13.323081,52.573863,25338
13.302258,52.486452,13.300742,52.473994,25341
13.455693,52.541372,13.375484,52.59718,25349
13.543246,52.530709,13.451523,52.520402,25353
13.271433,52.592053,13.247539,52.544694,25353
13.150112,52.457752,13.137735,52.535125,25354
13.363837,52.497333,13.345144,52.488443,25356
13.554493,52.507446,13.578398,52.509484,25357
13.296805,52.446734,13.303195,52.490764,25362
13.579251,52.550895,13.541565,52.542891,25384
13.380449,52.499261,13.363437,52.478195,25386
13.612475,52.454146,13.527177,52.541585,25386
13.377619,52.596571,13.403663,52.577941,25387
13.328458,52.534628,13.309747,52.554114,25388
13.282489,52.477914,13.282888,52.501232,25389
13.286444,52.489366,13.269397,52.454159,25390
13.277095,52.441611,13.295633,52.479416,25394
13.320559,52.454569,13.381326,52.457236,25398
13.552815,52.503289,13.525671,52.564037,25402
13.258293,52.446531,13.234843,52.446356,25403
13.370629,52.541912,13.349503,52.542272,25405
13.323081,52.573863,13.320346,52.48138,25410
13.5122,52.454933,13.561405,52.479287,25412
13.472311,52.547691,13.477476,52.560991,25416
13.475121,52.433616,13.303348,52.468052,25416
13.332827,52.506629,13.339227,52.489436,25421
13.268995,52.485205,13.315803,52.578105,25425
13.406558,52.498316,13.397894,52.490734,25428
13.30951,52.47237,13.296311,52.541995,25430
13.46866,52.531946,13.408937,52.516972,25432
13.377165,52.554337,13.278273,52.468578,25433
13.328304,52.460171,13.38948,52.420436,25442
13.281068,52.524241,13.384047,52.495175,25443
13.339548,52.609833,13.346645,52.566884,25448
13.560105,52.449628,13.553181,52.469383,25461
13.599879,52.542035,13.605192,52.529291,25462
13.634653,52.538468,13.502667,52.555479,25472
13.531053,52.515732,13.442273,52.49846,25476
13.354846,52.536764,13.37859,52.544758,25477
13.379973,52.571901,13.382479,52.582162,25480
13.395712,52.419041,13.310953,52.474376,25483
13.358737,52.526277,13.275322,52.536939,25488
13.308651,52.629698,13.315556,52.504324,25492
13.391208,52.423516,13.278143,52.506702,25502
13.579619,52.458922,13.593611,52.445064,25509
13.333312,52.526997,13.368916,52.526177,25510
13.342255,52.46705,13.331125,52.48392,25511
13.385494,52.591213,13.393673,52.541112,25517
13.345374,52.526313,13.338999,52.607296,25521
13.588781,52.512706,13.565834,52.530187,25523
13.278405,52.47413,13.227832,52.426459,25528
13.332199,52.575397,13.333574,52.560939,25529
13.466741,52.483223,13.546348,52.421003,25530
13.303411,52.505016,13.314605,52.510967,25537
13.615271,52.528057,13.587759,52.521519,25541
13.568404,52.571693,13.55201,52.543536,25543
13.341349,52.520463,13.362791,52.499682,25548
13.328623,52.522026,13.302258,52.486452,25559
13.353814,52.528598,13.353026,52.553313,25564
13.441621,52.510035,13.416464,52.511004,25564
13.608405,52.538972,13.514837,52.538517,25567
13.376933,52.572808,13.241253,52.509504,25584
13.357613,52.50703,13.312885,52.494773,25593
13.421388,52.478717,13.406552,52.489823,25594
13.461841,52.450902,13.295814,52.451041,25596
13.320186,52.607112,13.331061,52.623993,25597
13.320314,52.478819,13.290486,52.49919,25597
13.218634,52.428217,13.251731,52.411703,25598
13.593619,52.420043,13.519006,52.497473,25599
13.320134,52.484115,13.337449,52.489564,25603
13.505404,52.495472,13.513897,52.461948,25609
13.350637,52.420239,13.335313,52.458429,25611
13.519349,52.484805,13.495926,52.404073,25611
13.382231,52.489858,13.392685,52.491766,25615
13.512955,52.464504,13.46432,52.504723,25619
13.310021,52.50195,13.353645,52.474731,25622
13.280316,52.502949,13.40243,52.60214,25624
13.499716,52.42653,13.384812,52.440829,25627
13.439013,52.541109,13.46692,52.548711,25631
13.439013,52.541109,13.442673,52.551103,25632
13.242228,52.4302,13.203221,52.42212,25635
13.328028,52.525754,13.348068,52.503625,25637
13.389319,52.538135,13.356373,52.490202,25643
13.475432,52.524276,13.499842,52.511153,25651
13.478037,52.555771,13.386583,52.581305,25653
13.5812,52.548533,13.607775,52.528582,25654
13.306898,52.475607,13.290308,52.517732,25654
13.327876,52.609021,13.301732,52.581685,25656
13.251043,52.508277,13.282628,52.506474,25659
13.46515,52.429588,13.430498,52.467786,25659
13.398567,52.572168,13.327782,52.593259,25661
13.203815,52.545183,13.196601,52.535227,25665
13.440325,52.499248,13.380192,52.51359,25665
13.315778,52.456051,13.296502,52.550468,25681
13.256146,52.519862,13.302227,52.53022,25693
13.394256,52.547406,13.414497,52.583141,25697
13.30217,52.488466,13.309204,52.46752,25700
13.350123,52.434211,13.286718,52.437246,25700
13.306675,52.472572,13.337638,52.459401,25718
13.54479,52.522231,13.554958,52.534348,25718
13.283735,52.486843,13.288177,52.499287,25724
13.338743,52.579574,13.303297,52.475287,25728
13.339971,52.434507,13.34129,52.44258,25730
13.477711,52.417424,13.457111,52.44351,25732
13.470035,52.495485,13.451226,52.486838,25732
13.31918,52.443889,13.632461,52.455157,25740
13.324054,52.451932,13.311162,52.453694,25742
13.457675,52.509092,13.45233,52.557815,25753
13.555412,52.513428,13.549019,52.528108,25756
13.287031,52.517525,13.315395,52.470857,25764
13.501332,52.444232,13.399204,52.488867,25772
13.326801,52.527574,13.385692,52.592801,25773
13.593328,52.441311,13.562712,52.446007,25783
13.410958,52.561174,13.402703,52.601921,25783
13.471904,52.557996,13.603692,52.525716,25788
13.196601,52.535227,13.178373,52.545781,25795
13.528398,52.401006,13.559634,52.441734,25802
13.306699,52.463459,13.300772,52.485974,25803
13.405198,52.378521,13.398065,52.392581,25804
13.30297,52.425358,13.475341,52.465716,25806
13.46849,52.571869,13.35113,52.570275,25813
13.46227,52.570257,13.484063,52.566103,25819
13.574151,52.418255,13.500811,52.410734,25836
13.303411,52.505016,13.281551,52.51097,25837
13.30203,52.539487,13.382835,52.548034,25837
13.36904,52.560453,13.365214,52.542208,25852
13.353807,52.500136,13.284556,52.516519,25869
13.448629,52.449033,13.403261,52.432711,25875
13.361772,52.540999,13.361815,52.525747,25889
13.363338,52.574386,13.256696,52.485992,25892
13.376628,52.487712,13.325455,52.458397,25893
13.473709,52.53617,13.427028,52.636823,25906
13.251004,52.538007,13.133132,52.528644,25907
13.377456,52.475579,13.344164,52.475594,25907
13.20658,52.533678,13.349037,52.433325,25912
13.322785,52.455209,13.340147,52.440283,25917
13.582699,52.547964,13.557956,52.550746,25918
13.286402,52.51968,13.273682,52.528158,25924
13.411241,52.537372,13.404962,52.539199,25927
13.422969,52.394971,13.391445,52.43197,25929
13.519189,52.513459,13.533692,52.525503,25948
13.519189,52.513459,13.516816,52.537791,25948
13.519189,52.513459,13.513519,52.536216,25948
13.340856,52.480089,13.378242,52.467292,25956
13.416247,52.548645,13.444158,52.529453,25957
13.35396,52.547227,13.364816,52.508008,25962
13.570043,52.425077,13.593275,52.41008,25971
13.512099,52.573774,13.542434,52.568502,25974
13.505822,52.546434,13.545556,52.5541,25982
13.23425,52.420946,13.240704,52.442439,25985
13.330268,52.445302,13.319992,52.456292,25997
13.218861,52.524781,13.15059,52.559463,25997
13.32114,52.465626,13.209508,52.55173,26012
13.582588,52.517867,13.551943,52.549154,26014
13.344943,52.460621,13.506229,52.412759,26017
13.313671,52.484115,13.349003,52.43941,26020
13.466291,52.508617,13.448145,52.508203,26021
13.422495,52.528502,13.454987,52.528475,26057
13.459176,52.444572,13.313435,52.52456,26072
13.325836,52.578155,13.243575,52.510369,26093
13.287531,52.475703,13.318986,52.462486,26093
13.185588,52.551478,13.360738,52.523791,26098
13.456491,52.536967,13.454211,52.515705,26100
13.417705,52.376503,13.30888,52.41396,26103
13.297034,52.53601,13.280682,52.482616,26106
13.232136,52.516367,13.33329,52.481523,26110
13.587674,52.524486,13.511657,52.522767,26111
13.357624,52.50117,13.332291,52.545837,26114
13.514519,52.541272,13.53147,52.539139,26117
13.299486,52.586051,13.305345,52.541437,26121
13.454987,52.528475,13.428628,52.52859,26128
13.412337,52.567376,13.377642,52.577069,26132
13.424059,52.523576,13.391641,52.522075,26133
13.316925,52.47821,13.288281,52.513441,26137
13.397144,52.554804,13.434501,52.549621,26140
13.333997,52.462587,13.314388,52.490371,26142
13.498964,52.436452,13.265405,52.503703,26149
13.562161,52.486099,13.512986,52.57041,26150
13.418285,52.561113,13.362534,52.57417,26158
13.450615,52.522381,13.440275,52.548571,26160
13.480088,52.504114,13.436474,52.517503,26168
13.442502,52.590828,13.426127,52.59552,26178
13.519279,52.508802,13.583316,52.523762,26181
13.442447,52.546486,13.438131,52.530344,26184
13.324414,52.456566,13.228771,52.52564,26194
13.584099,52.519716,13.597867,52.483383,26205
13.392685,52.491766,13.401469,52.485093,26211
13.363874,52.450949,13.295712,52.491125,26215
13.574372,52.413318,13.642862,52.373316,26223
13.313666,52.496787,13.406405,52.443234,26224
13.281149,52.513851,13.419314,52.48745,26226
13.308136,52.518318,13.376628,52.487712,26226
13.320497,52.48642,13.286092,52.474802,26228
13.562796,52.567453,13.54457,52.538636,26233
13.354316,52.564532,13.38662,52.505363,26235
13.453005,52.550114,13.383574,52.551369,26237
13.332569,52.456699,13.273704,52.466299,26239
13.234843,52.446356,13.258293,52.446531,26239
13.264528,52.50906,13.333053,52.490719,26248
13.286641,52.518815,13.136863,52.548119,26249
13.577436,52.547558,13.548462,52.550781,26250
13.588203,52.513828,13.589479,52.527939,26251
13.315676,52.437844,13.287162,52.433817,26251
13.400742,52.386681,13.340855,52.429706,26252
13.384219,52.476282,13.396565,52.486418,26259
13.385485,52.446807,13.405061,52.385282,26261
13.277034,52.478126,13.412507,52.434911,26265
13.282069,52.47259,13.321975,52.502787,26266
13.385004,52.4502,13.355073,52.491961,26267
13.330416,52.496519,13.26075,52.508821,26269
13.379613,52.522854,13.418421,52.619204,26269
13.568623,52.538167,13.587254,52.528356,26277
13.495163,52.536458,13.45516,52.543518,26278
13.357051,52.545187,13.447821,52.551624,26285
13.204678,52.521269,13.181742,52.474192,26285
13.468062,52.433614,13.449947,52.445728,26291
13.606022,52.510847,13.555751,52.450062,26296
13.449254,52.452378,13.477661,52.439651,26299
13.230892,52.548769,13.312677,52.466062,26299
13.267257,52.520471,13.329502,52.557929,26311
13.305218,52.417874,13.299351,52.412294,26313
13.412407,52.517218,13.441286,52.543436,26321
13.349033,52.489477,13.352238,52.480193,26321
13.267889,52.494842,13.310121,52.493447,26326
13.374284,52.475337,13.288281,52.513441,26329
13.34129,52.44258,13.371245,52.447215,26330
13.306749,52.446769,13.299477,52.454542,26334
13.423295,52.482154,13.509669,52.472544,26339
13.326712,52.42974,13.339941,52.449507,26340
13.576061,52.486993,13.522037,52.535747,26351
13.497591,52.644481,13.608765,52.531894,26353
13.410824,52.444817,13.438862,52.426936,26358
13.30313,52.513431,13.329691,52.510061,26359
13.634517,52.519345,13.49967,52.630542,26371
13.320765,52.464399,13.287432,52.503043,26372
13.436506,52.551897,13.373511,52.564319,26379
13.332827,52.506629,13.337186,52.495939,26381
13.401271,52.529753,13.424879,52.527044,26384
13.222094,52.528729,13.350394,52.614922,26386
13.535862,52.477896,13.522453,52.483444,26389
13.376536,52.517758,13.334273,52.490669,26390
13.118621,52.450488,13.147578,52.458172,26401
13.313433,52.503269,13.314052,52.515125,26403
13.479548,52.520468,13.344317,52.50427,26408
13.449894,52.602853,13.50329,52.575854,26412
13.389736,52.53174,13.410147,52.528551,26414
13.485079,52.532891,13.477946,52.492511,26415
13.301654,52.511362,13.282888,52.501232,26418
13.293939,52.537006,13.315125,52.541194,26419
13.416317,52.497255,13.366179,52.523926,26420
13.612013,52.447924,13.618239,52.52941,26423
13.286796,52.53517,13.237256,52.504585,26423
13.421373,52.549429,13.381507,52.530147,26424
13.555402,52.517724,13.581092,52.539789,26425
13.340681,52.516911,13.294545,52.513031,26426
13.574372,52.413318,13.577815,52.392843,26427
13.390922,52.457375,13.391445,52.43197,26428
13.437336,52.491124,13.422908,52.522152,26429
13.31344,52.435362,13.254134,52.450799,26429
13.289427,52.578674,13.365257,52.583468,26430
13.434422,52.465842,13.3311,52.463618,26430
13.526972,52.516145,13.51373,52.532492,26431
13.322569,52.48531,13.342265,52.489114,26432
13.227692,52.576177,13.355619,52.577611,26437
13.311061,52.518079,13.344617,52.506361,26438
13.282628,52.506474,13.265433,52.493412,26440
13.315556,52.504324,13.412272,52.464329,26446
13.627111,52.491972,13.520949,52.572052,26447
13.196601,52.535227,13.194792,52.548375,26449
13.389333,52.513851,13.335151,52.525449,26453
13.363495,52.457721,13.280761,52.429582,26453
13.299276,52.597907,13.313424,52.530132,26459
13.417993,52.515461,13.431128,52.528883,26463
13.408975,52.555428,13.427198,52.544469,26464
13.188539,52.510657,13.220906,52.559207,26464
13.408777,52.511995,13.422867,52.499918,26466
13.330639,52.498538,13.300596,52.501946,26469
13.328329,52.464925,13.344943,52.460621,26471
13.196601,52.535227,13.169946,52.511624,26476
13.318986,52.462486,13.247857,52.539307,26479
13.449658,52.48257,13.408068,52.489346,26480
13.431392,52.48309,13.373774,52.454259,26485
13.398682,52.561886,13.381568,52.552273,26486
13.640384,52.44864,13.63248,52.452074,26488
13.386447,52.51997,13.397588,52.506142,26496
13.600999,52.487745,13.590024,52.548316,26501
13.522949,52.501206,13.585979,52.545719,26502
13.379219,52.447248,13.385753,52.470773,26504
13.42302,52.513765,13.424954,52.50205,26505
13.373806,52.520908,13.359735,52.504193,26512
13.371857,52.548665,13.264621,52.543578,26524
13.318167,52.51578,13.335969,52.49997,26529
13.303851,52.499475,13.218561,52.432496,26531
13.446531,52.500332,13.427078,52.535771,26531
13.406837,52.393097,13.366893,52.463883,26535
13.403357,52.430625,13.378475,52.47758,26539
13.508713,52.54734,13.359549,52.585439,26546
13.474859,52.534421,13.454987,52.528475,26549
13.467317,52.502727,13.442535,52.486235,26552
13.278375,52.508623,13.322889,52.523403,26563
13.221417,52.442729,13.281848,52.439169,26572
13.194503,52.516591,13.157423,52.542312,26575
13.404285,52.535082,13.387437,52.549032,26581
13.464724,52.524409,13.474898,52.549663,26582
13.605192,52.529291,13.574876,52.513126,26589
13.566163,52.437963,13.51417,52.456606,26592
13.179649,52.421827,13.220205,52.423375,26593
13.191552,52.546314,13.207472,52.538765,26601
13.437858,52.520183,13.459101,52.517451,26601
13.320186,52.607112,13.308101,52.602851,26605
13.286538,52.452751,13.363874,52.450949,26606
13.507013,52.571727,13.496187,52.586037,26607
13.418847,52.411639,13.505622,52.404849,26615
13.374866,52.485037,13.37077,52.468826,26616
13.315648,52.591147,13.398287,52.576827,26619
13.427657,52.517736,13.4108,52.503873,26625
13.346286,52.495944,13.363837,52.497333,26627
13.304898,52.547742,13.398686,52.593988,26627
13.421735,52.557414,13.387437,52.549032,26633
13.335313,52.458429,13.321665,52.465458,26637
13.152565,52.498116,13.156482,52.458859,26637
13.314482,52.474292,13.296425,52.501857,26645
13.245553,52.612468,13.221071,52.605444,26645
13.38101,52.511037,13.406713,52.514697,26654
13.512011,52.467437,13.474461,52.479001,26658
13.485788,52.563466,13.47812,52.533221,26658
13.571207,52.527959,13.607439,52.529881,26659
13.691614,52.451611,13.694947,52.438028,26661
13.382972,52.548149,13.38368,52.559411,26661
13.456263,52.548321,13.442681,52.544605,26663
13.598725,52.505014,13.461026,52.511082,26664
13.30757,52.468985,13.311904,52.413351,26664
13.242572,52.625557,13.243575,52.510369,26669
13.308041,52.472467,13.310121,52.493447,26673
13.559631,52.497807,13.601421,52.516373,26674
13.260287,52.42725,13.277328,52.433915,26676
13.384413,52.556014,13.449784,52.55125,26677
13.337638,52.459401,13.306675,52.472572,26688
13.338074,52.523699,13.406152,52.553385,26691
13.387492,52.439512,13.374515,52.432726,26698
